start	end	text
8370180	8377300	for fuel injection control but but we have but we need another lambda zone at the output of this component
8377300	8384500	in order to uh in order to monitor its operation when these two lambda zones um give the
8384500	8392260	same value for the oxygen concentration it means that the catalyst is um that the catalyst is degraded
8392260	8401220	and so it needs to be uh to be substituted because the catalyst obviously uh operates in good me it
8401940	8408740	i can observe i can understand that the the catalyst is operating correctly when uh when i see different
8409300	8414660	values different signals coming from the lambda zones because it means that the catalyst has done something
8414660	8443540	so now let's talk about the the dpf gpf system dpf stands for diesel particle filter
8443540	8452260	this system is uh this system is uh is is an after treatment system is an exhaust after treatment system
8452260	8461780	that is designed to reduce the the the the amount of soot that is released into the atmospheric air
8463780	8468180	so this system is basically constituted by a by a metal container
8468180	8476420	with uh with uh with a with the only comb structure inside like the one that you see here uh made of a
8476420	8486580	metal or a ceramic material that mechanically captures the soot particles this matrix this uh ceramic or metal matrix
8486580	8507300	is uh is um is um uh it has a uh a catalyst on on its surface a catalyst a substance that a compound that uh acts as a catalyst for the oxidation for the combustion of the soot that uh uh that uh that uh this captured inside
8507300	8517540	this uh into this uh into this uh into this uh this only comb structure so how does it work basically it's very simple
8518180	8525060	imagine that this only comb structure is made of a series of uh of a very narrow uh parallel channels
8526100	8532180	where uh um where are soot deposits so um carbon deposits build up
8532180	8542260	and uh uh at some point when uh the engine control model detects that enough soot that enough soot has
8542260	8549220	been trapped by this system the uh the engine control model detects that there's a high pressure difference
8549220	8556500	between the the input the inlet and the outlet of this component due to the fact that the uh the the
8556500	8563620	channels forming the forming the forming the the uh the only comb structure inside are clogged by the by the
8563620	8569700	carbon deposits it activates a so-called dpf regeneration strategy
8572020	8581220	in order to regenerate this filter this dpf strategy entails that the uh the temperature of the exhaust
8581220	8589940	gases have to be very high uh in uh during operation especially when in low load conditions where the
8589940	8597140	exhaust temperature is low there is a lot of soot that is captured inside this component but by natural
8597140	8603380	by normal engine operation the uh the exhaust temperature is not high enough in order to in order
8603380	8609780	to trigger this regeneration the regeneration is basically uh uh what is it what is it basically
8610660	8617860	it's just uh that the party the the carbon deposits that are uh that form inside these uh inside the
8617860	8626020	the small channels of this uh of this uh of this component they are literally burned um this uh burning
8626020	8631300	this combustion reaction is enhanced by the presence of a catalyst on the surface of these uh of this
8631300	8645220	sonic home structure uh so as i already mentioned the uh this uh the regeneration strategy is the
8645220	8649620	the regeneration strategy is necessary because in normal operation in normal operating conditions
8649620	8655140	especially in case of low load low speed like driving in traffic for example the exhaust temperature is
8655140	8666020	not high enough to uh to uh to make this uh this trap the suit burn so the ecm activates the dpf uh the dpf
8666020	8673620	regeneration strategy do you remember that i mentioned in uh in the last slide of the previous deck that
8673620	8681380	there was a post injection in diesel in diesel engines that were used only for dpf regeneration strategy
8681380	8692740	only to regenerate the dpf yes okay so that the ecm uh decides to make the uh that that post injection
8692740	8699460	that post injection has the only purpose of raising the um the exhaust gas temperature
8699460	8708180	and this is part of the uh of the dpf regeneration strategy another thing that is done during the uh
8708180	8718740	during the dpf regeneration strategy is uh adapting a low egr uh low egr openings so it means that uh that
8718740	8725700	the egr valve is uh is closed is not opened in order to recirculate the uh in order to recirculate the
8725700	8733860	the exhaust gases why do we do this this is done to have the maximum possible quantity of oxygen at the
8733860	8742500	exhaust so that the um the uh the suit that is deposited that is trapped into this component can be
8742500	8753140	fully burned uh quickly and completely so dpf regeneration strategy fuel post injection in order to
8753140	8758340	depending on current load conditions in order to see to increase exhaust temperature and dedicated low
8758340	8766340	egr strategy to increase the oxygen availability the gpf is the uh is pretty much the same thing
8767620	8775460	but this system has the acronym means gasoline particle filter you may say why do we need the
8775460	8782820	particle filter in a gasoline engine and the answer is this component is used in direct injection in
8782820	8792100	gdi engines so direct injection gasoline engines that we've mentioned already produce a little bit of
8792100	8802820	soot also the indirect engine the indirect the indirect injection gasoline engines make a little bit of
8802820	8810820	soot but uh but this is uh it's it's it's an extremely small quantity it's totally negligible compared to uh
8810820	8817060	to amount the amount of the amount of soot that is produced in a gdi engine but once again the amount
8817060	8823700	of soot that is produced in a gdi engine is a little is a lot less than the amount of soot that is produced
8823700	8833060	by a diesel engine the only difference the dpf and the gpf system are almost identical the only relevant
8833060	8841380	difference is that the gpf requires uh requires no dedicated uh not dedicated regeneration strategy
8842340	8851460	why is that this is uh this is because the in a gasoline engine the exhaust temperature is uh on
8851460	8857300	average a lot higher than the uh than the exhaust temperature that we could observe in a diesel engine
8857300	8865700	so normally in gasoline engines there is no dedicated gpf regeneration strategy because uh regeneration
8866260	8874900	occurs automatically during a normal engine operation uh the only the only thing that uh the only thing
8874900	8883300	that the only active policy that can be actuated by the uh by the by the engine control module is uh to uh
8883300	8890660	make some kind of different policy some different uh uh actuation of for example analogously for the uh
8890660	8897060	for the diesel engine something that can be done at the level of the egr valve when it is installed
8897060	8904020	in the uh when it is installed in gasoline engines because it is we we may have an egr valve also on
8904020	8911220	gasoline engines not also not only in uh especially if if they're directly injected not only in diesel engines
8911220	8919540	or for example another thing that the ecm could actively do to regenerate the gpf could be the
8919540	8928260	the management of the vbl vbt system or act a little bit on the spark advance and so on but the the main
8928260	8936100	thing is that there is no post injection in a in a gasoline system used for regenerating the gpf
8936100	8944980	gpf let's say that at least in a gasoline engine the adoption of this kind of component doesn't entail
8944980	8952740	an additional consumption of fuel uh like like it happens in uh in diesel engines because in diesel
8952740	8957700	engines in order to regenerate the particle filter it is necessary to spend an additional quantity of
8957700	8964420	fuel that is used just to heat up the the exhaust gases while this does that well this doesn't happen
8964420	8973380	in uh in gasoline engines in indirect direct injection gasoline engines there uh there may be another
8973380	8980580	observation regarding the uh regarding the engine wear and uh and uh engine lubricant life because uh
8980580	8988420	one another another consequence of uh adopting a post injection is that uh uh is that the the engine
8988420	8995860	lubricant degradates faster and loses its lubricant properties when uh when um when uh when uh when
8995860	9004340	dpf regeneration starts to be uh when the when the diesel engine with the dpf is used for most of the time
9004340	9010740	in traffic when a lot of suit builds up into this system so regeneration has to be active regeneration
9010740	9017460	policies to be triggered very often in order to uh in order to uh in order to to regenerate the filter
9018580	9027300	the adoption of post injection um shortens the engine lubricant life and this may lead to uh additional
9027300	9035700	engine wear but this is just uh an additional information not really important for for for you maybe
9035700	9048020	okay i think that this is the uh this last few slide the last few slides the uh one of the newest
9048020	9054740	after treatment systems uh used on diesel engines is the scr selective catalytic reduction system
9057140	9064740	the main purpose of this system is to reduce the uh is to reduce the the nitrous oxides uh at the exhaust
9064740	9072900	level so once we produced by uh by engine operation nitrous oxides we have this system in order to reduce
9072900	9082820	them and avoid releasing them in the atmosphere how does this system work this system uses an aqueous
9082820	9090900	solution of urea named adiblu that is injected uh that is injected a pill a dedicated a dedicated reactor
9090900	9097380	that is the system that is the system that you see here so this is the exhaust line or diesel engine we
9097380	9104900	have the diesel oxidant catalyst we have the dpf the diesel particle filter then we have let's forget
9104900	9114180	this for a moment we have this additional system that is the selective catalyst scr and then we have this
9114180	9122420	additional component scr appeal this system there is this urea dosing system that injects this adiblu that
9122420	9132100	is a that is a solution that is a mixture of water and urea how does this system work the urea decomposes
9133860	9141300	by effect of heat into ammonia ammonia is the actual reactant that is used in the scr
9141300	9148820	water ammonia is a problem that is flammable toxic and volatile so it's not something that that that
9148820	9156420	can be carried around easily that's why urea is used instead of pure ammonia because ammonia can be uh is
9156420	9163460	a ammonia can be uh can be carried around but the problem is that is that ammonia is extremely volatile and
9163460	9173380	is toxic so it's it's easier and safer to uh to have ammonia in the form of uh of a mixture of water and
9173380	9179780	urea but ammonia is the actual reactant that is used in this kind of catalyst
9181860	9188020	so the reactor the structure of the reactor is exactly the same as the dpf and the three-way catalyst
9188020	9194980	so there's a onycom structure with many parallel channels where there is on the surface of these
9194980	9196980	of the onycom structure there is a catalyst
9199940	9209060	so this catalyst in the case of scr is made is a is a vanadium based is a vanadium based catalyst
9209060	9219140	so what happens the ammonia the presence of the ammonia reduces the nitrous oxides into nitrogen and
9219140	9231460	oxygen again there is a down there is a there are some aspects that have to be taken into consideration
9231460	9241700	the first thing is that the concentration of nitrous oxides that is the pollutant that
9241700	9248500	we want to eliminate from our exhaust gases has a very low concentration into the exhaust gases
9250980	9259460	so uh the time the dwelling time of the of exhaust gases and ammonia into uh into the catalyst
9259460	9267220	shall be quite long because the uh because the the thing that we want to uh that we want to react
9267220	9273220	and that we want to reduce the nitrous oxides is at a very low concentration
9276180	9284500	so uh in order to uh in order to try to uh to to reduce uh the more we can the nitrous oxides
9285140	9292420	we shall inject more ammonia more ammonia than necessary more urea than necessary but if we inject
9292420	9297940	more urea than necessary what does it happen it happens that we are going to have more ammonia than
9297940	9306180	the quantity that we need in order to reduce the nitrous oxides and having ammonia at the exhaust is
9306180	9310820	even worse than having the nitrous oxides for the reasons that we mentioned before
9310820	9319940	in order to do this this catalyst this component the ecr is split in two we have the ecr first that is
9319940	9327300	an active component and then we have a second part that is called the scr asc asc asc stands for
9327300	9334020	ammonia slip catalyst what is the purpose of this second part the purpose of the second part is to
9334020	9343700	uh absorb like uh like a sponge it it is used as a buffer for ammonia this this catalyst here is
9343700	9350100	almost it's very similar to the one to the ecr but this part doesn't have a urea dosing system so
9350100	9357620	that this part here acts as a uh as an ammonia buffer so the because it's able to it is able to
9357620	9363780	absorb the access ammonia from the first stage and to release it like for example imagine a transit
9363780	9370340	where the engine is producing more nitrous oxides than expected this catalyst is able to use the uh
9370340	9378260	uh the the excess ammonia from the uh from the previous operation and uh uh and act as a buffer
9378260	9385780	basically so that we have uh so that we have no ammonia at the exhaust ammonia at the exhaust is the
9386340	9390260	is the uh is the main thing that has to be avoided when having this kind of system
9390260	9396660	uh so okay questions
9406260	9419380	hello no it's all no question yes no no okay okay guys so this is just a schematic this is uh like
9420340	9429060	the the first the first scr systems back in 2018 2019 were had a structure similar similar to this they
9429060	9436100	were quite simple so they was just the the metal vessel with a urea dosing system and a few sensors and
9436100	9447460	so on but i just want to show you how in like in 2021 the system has become complex the ecr system
9448420	9454100	just there is a there is a few slides but i just want to uh want to take a minute just to show you
9454100	9460980	how the ecr system has become complicated the long years so actually this is just not the uh this just
9460980	9467940	not just not the cr system it's just it's all the it's all the exhaust line but uh here you can see that
9467940	9475300	the system is quite has become quite complicated there is uh two urea two urea injectors there is a
9475300	9482260	uh uh there is a lot of sensors of oxygen sensors and ox sensors all over the place uh the system is uh uh
9482260	9490260	the system is uh uh the system is uh is uh is uh is temperature is temperature regulated uh so well yeah
9490260	9498260	so well yeah respect to this one the actual the actual current implementation of the system looks
9498260	9505220	uh looks uh uh more like this where there is as you can see a lot of components and so it entails a lot
9505220	9511300	a lot of control and a lot of software and functions that need to be implemented and then validated
9511860	9518180	respect to the uh to the previous implementations and all this system have to be has to be integrated
9518180	9523460	into the uh has to be integrated with the powertrain uh with the powertrain functionalities
9524020	9530180	so it's uh yeah it was just to show you that that it could be quite uh quite challenging and
9530180	9543860	and uh that this system may increase the system complication uh more than a bit
